base_strategy,strategy_name,lot_size,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,n_trades,profit_factor,avg_win,avg_loss,expectancy,gross_pnl,net_pnl,total_commission,template,params,category
MeanReverterV2_T1.2_SL30_TP50_RSI20-65,MeanReverterV2_L15_T1.2_SL30_TP50_RSI20-65,0.01,-0.8420547162486052,-0.8844057658733445,-0.9801497175091064,-0.1210954999999823,0.1235479619457802,0.5601616716235797,65565,0.8329304291488335,0.1643818716475615,-0.2513422567445725,-0.018469534050179,-1145.3899999999917,-1210.9549999999915,65.56500000000003,MeanReverterV2,"{'V': 2, 'L': 15, 'T': 1.2, 'SL': 30, 'TP': 50, 'RSI': '20-65'}",HIGH (>50k)
MeanReverterV2_T1.5_SL15_TP50_RSI20-65,MeanReverterV2_L15_T1.5_SL15_TP50_RSI20-65,0.01,-0.7807450530333081,-0.8665737018258244,-0.9769645944434984,-0.1051778000000056,0.1076577396951804,0.5587596320309582,58918,0.848230407164578,0.1785583366240394,-0.2665729507250828,-0.0178515564004205,-992.85999999998,-1051.77799999998,58.91800000000002,MeanReverterV2,"{'V': 2, 'L': 15, 'T': 1.5, 'SL': 15, 'TP': 50, 'RSI': '20-65'}",HIGH (>50k)
MeanReverterV2_T1.5_SL20_TP40_RSI20-65,MeanReverterV2_L15_T1.5_SL20_TP40_RSI20-65,0.01,-0.7861033757604697,-0.844793403775547,-0.9770888081156588,-0.1054519000000063,0.1079245807792774,0.5593246459699652,58399,0.8455006633315743,0.1766738917462647,-0.2652183796386236,-0.0180571413894071,-996.1199999999878,-1054.518999999988,58.39900000000002,MeanReverterV2,"{'V': 2, 'L': 15, 'T': 1.5, 'SL': 20, 'TP': 40, 'RSI': '20-65'}",HIGH (>50k)
MeanReverterV2_T1.5_SL30_TP50_RSI20-65,MeanReverterV2_L15_T1.5_SL30_TP50_RSI20-65,0.01,-0.781262685656447,-0.8236340770649356,-0.9769965804486672,-0.1052849000000071,0.1077638367492105,0.5594523469615921,58139,0.8442338200750616,0.1754385414745125,-0.2638957951040478,-0.0181091694043581,-994.7099999999858,-1052.8489999999858,58.13900000000002,MeanReverterV2,"{'V': 2, 'L': 15, 'T': 1.5, 'SL': 30, 'TP': 50, 'RSI': '20-65'}",HIGH (>50k)
MeanReverter_T0.5_SL10_TP20,MeanReverter_L50_T0.5_SL10_TP20,0.1,-1.6164396521157034,-1.3041607666336188,-0.9971186810941248,-6.791838000006934,6.8114640000068425,0.6892151103545011,500478,0.7151504925787061,0.4943442715626355,-1.5329463614095276,-0.1357070240849717,-62913.59999999859,-67918.3799999986,5004.7800000000025,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 10, 'TP': 20}",HIGH (>50k)
MeanReverter_T0.5_SL10_TP30,MeanReverter_L50_T0.5_SL10_TP30,0.1,-1.613809872247056,-1.303429174902356,-0.9969706200373984,-6.788028000006993,6.808654000006901,0.6892151103545011,500478,0.7153102838786863,0.494454726515279,-1.5329463614095276,-0.1356308968625963,-62875.49999999859,-67880.27999999859,5004.7800000000025,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 10, 'TP': 30}",HIGH (>50k)
MeanReverter_T0.5_SL10_TP40,MeanReverter_L50_T0.5_SL10_TP40,0.1,-1.6111918895334658,-1.302853118421047,-0.9968228148514842,-6.785028000007008,6.806654000006916,0.6892151103545011,500478,0.7154361037999306,0.4945416989189353,-1.5329463614095276,-0.1355709541678125,-62845.49999999859,-67850.27999999859,5004.7800000000025,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 10, 'TP': 40}",HIGH (>50k)
MeanReverter_T0.5_SL10_TP50,MeanReverter_L50_T0.5_SL10_TP50,0.1,-1.608683323702414,-1.302390353047729,-0.9967616281445192,-6.782618000007009,6.804654000006916,0.6892151103545011,500478,0.7155371791366634,0.4946115667498725,-1.5329463614095276,-0.135522800203003,-62821.39999999859,-67826.1799999986,5004.7800000000025,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 10, 'TP': 50}",HIGH (>50k)
MeanReverter_T0.5_SL15_TP30,MeanReverter_L50_T0.5_SL15_TP30,0.1,-1.5845892399787287,-1.2711141190494706,-0.996908083773468,-6.650318000007256,6.6709440000071645,0.6897092331780922,499438,0.7186877295890153,0.4932264338819123,-1.5254687005955914,-0.1331560273747666,-61508.79999999874,-66503.17999999874,4994.380000000003,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 15, 'TP': 30}",HIGH (>50k)
MeanReverter_T0.5_SL15_TP40,MeanReverter_L50_T0.5_SL15_TP40,0.1,-1.5819998843839518,-1.270540711528635,-0.996757207737854,-6.647318000007255,6.668944000007163,0.6897092331780922,499438,0.718814631311795,0.4933135249530453,-1.5254687005955914,-0.1330959598588788,-61478.79999999874,-66473.17999999874,4994.380000000003,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 15, 'TP': 40}",HIGH (>50k)
MeanReverter_T0.5_SL15_TP50,MeanReverter_L50_T0.5_SL15_TP50,0.1,-1.5795207621910696,-1.2700800741535634,-0.9966947374989374,-6.644908000007263,6.66694400000717,0.6897092331780922,499438,0.7189165756957613,0.4933834881135222,-1.5254687005955914,-0.1330477056211155,-61454.699999998746,-66449.07999999875,4994.380000000003,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 15, 'TP': 50}",HIGH (>50k)
MeanReverter_T0.5_SL20_TP30,MeanReverter_L50_T0.5_SL20_TP30,0.1,-1.5780867120620266,-1.2599369310505486,-0.9969070855572044,-6.648165000007255,6.668791000007163,0.6897769944824409,499315,0.7186539363836015,0.4930573492520692,-1.52550042285618,-0.13314570962218,-61488.49999999877,-66481.64999999877,4993.150000000002,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 20, 'TP': 30}",HIGH (>50k)
MeanReverter_T0.5_SL20_TP40,MeanReverter_L50_T0.5_SL20_TP40,0.1,-1.5755222738164634,-1.259368381564615,-0.996756160497624,-6.645165000007258,6.666791000007166,0.6897769944824409,499315,0.7187808944526098,0.4931444532193645,-1.52550042285618,-0.1330856273094114,-61458.49999999877,-66451.64999999877,4993.150000000002,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 20, 'TP': 40}",HIGH (>50k)
MeanReverter_T0.5_SL20_TP50,MeanReverter_L50_T0.5_SL20_TP50,0.1,-1.5730678449069055,-1.2589116468109152,-0.9966936697640056,-6.6427550000072575,6.664791000007164,0.6897769944824409,499315,0.7188828841013801,0.4932144267397586,-1.52550042285618,-0.1330373611848207,-61434.39999999877,-66427.54999999878,4993.150000000002,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 20, 'TP': 50}",HIGH (>50k)
MeanReverter_T0.5_SL30_TP50,MeanReverter_L50_T0.5_SL30_TP50,0.1,-1.5674375028087093,-1.2485148642754176,-0.9966960195552156,-6.647495000007251,6.669531000007158,0.6898218345334548,499255,0.7186877547258425,0.4931173326132361,-1.5259339523950934,-0.1331482909535182,-61482.399999998765,-66474.94999999876,4992.550000000003,MeanReverter,"{'L': 50, 'T': 0.5, 'SL': 30, 'TP': 50}",HIGH (>50k)
MeanReverter_T0.8_SL10_TP20,MeanReverter_L50_T0.8_SL10_TP20,0.1,-1.344070787215903,-1.17549512576643,-0.9953425675681736,-4.756770000002671,4.77902800000249,0.6545930560403856,372410,0.7713191723844024,0.6581483486957321,-1.6170743899310436,-0.1277293842807669,-43843.60000000041,-47567.70000000041,3724.1000000000017,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 10, 'TP': 20}",HIGH (>50k)
MeanReverter_T0.8_SL10_TP30,MeanReverter_L50_T0.8_SL10_TP30,0.1,-1.3415215168729004,-1.174563481683546,-0.9951304975569144,-4.7530000000026735,4.776258000002493,0.6545930560403856,372410,0.7715004144289221,0.6583029982319886,-1.6170743899310436,-0.1276281517682135,-43805.900000000416,-47530.000000000415,3724.1000000000017,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 10, 'TP': 30}",HIGH (>50k)
MeanReverter_T0.8_SL10_TP40,MeanReverter_L50_T0.8_SL10_TP40,0.01,-1.3390150201616686,-1.1738221203443815,-0.9949190010259216,-0.4750000000001878,0.4774258000001874,0.6545930560403856,372410,0.7716446388675324,0.0658426061523439,-0.1617074389931042,-0.0127547595392176,-4377.590000000041,-4750.000000000041,372.4100000000001,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 10, 'TP': 40}",HIGH (>50k)
MeanReverter_T0.8_SL10_TP50,MeanReverter_L50_T0.8_SL10_TP50,0.1,-1.3366391396269348,-1.1732240888641217,-0.994828862982721,-4.747580000002674,4.772258000002493,0.6545930560403856,372410,0.7717609799146776,0.6585253325785431,-1.6170743899310436,-0.1274826132488397,-43751.70000000041,-47475.80000000041,3724.1000000000017,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 10, 'TP': 50}",HIGH (>50k)
MeanReverter_T0.8_SL15_TP30,MeanReverter_L50_T0.8_SL15_TP30,0.1,-1.3080872115136144,-1.134609445194997,-0.9949993528271124,-4.627740000002682,4.650998000002501,0.6551940531659889,371290,0.775391057741862,0.6567188726789881,-1.6093626145302018,-0.1246395001212007,-42564.50000000061,-46277.40000000061,3712.900000000002,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 15, 'TP': 30}",HIGH (>50k)
MeanReverter_T0.8_SL15_TP40,MeanReverter_L50_T0.8_SL15_TP40,0.1,-1.305621120705905,-1.133873918061756,-0.994782101433512,-4.624740000002688,4.648998000002507,0.6551940531659889,371290,0.7755366637670005,0.6568421939679422,-1.6093626145302018,-0.1245587007460492,-42534.50000000061,-46247.40000000061,3712.900000000002,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 15, 'TP': 40}",HIGH (>50k)
MeanReverter_T0.8_SL15_TP50,MeanReverter_L50_T0.8_SL15_TP50,0.1,-1.3032867313034011,-1.1332805928409413,-0.9946894747964588,-4.62232000000269,4.646998000002508,0.6551940531659889,371290,0.7756541192939456,0.6569416731410319,-1.6093626145302018,-0.124493522583427,-42510.30000000061,-46223.200000000616,3712.900000000002,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 15, 'TP': 50}",HIGH (>50k)
MeanReverter_T0.8_SL20_TP30,MeanReverter_L50_T0.8_SL20_TP30,0.1,-1.302891339430875,-1.1238247707152813,-0.9949991539114116,-4.6275550000026815,4.6508130000025005,0.6552680147108351,371155,0.7752767438256685,0.6564264039538474,-1.6094099211404544,-0.124679850736217,-42564.00000000062,-46275.55000000062,3711.5500000000015,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 20, 'TP': 30}",HIGH (>50k)
MeanReverter_T0.8_SL20_TP40,MeanReverter_L50_T0.8_SL20_TP40,0.1,-1.3004482159623572,-1.1230962057793386,-0.994781893786692,-4.62455500000268,4.648813000002499,0.6552680147108351,371155,0.7754224297804595,0.6565497561737762,-1.6094099211404544,-0.1245990219719541,-42534.00000000062,-46245.55000000062,3711.5500000000015,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 20, 'TP': 40}",HIGH (>50k)
MeanReverter_T0.8_SL20_TP50,MeanReverter_L50_T0.8_SL20_TP50,0.1,-1.2981364907140929,-1.1225084967310115,-0.9946892633725942,-4.62213500000268,4.646813000002498,0.6552680147108351,371155,0.7755399497839909,0.656649260297852,-1.6094099211404544,-0.1245338201021154,-42509.80000000062,-46221.350000000624,3711.5500000000015,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 20, 'TP': 50}",HIGH (>50k)
MeanReverter_T0.8_SL30_TP50,MeanReverter_L50_T0.8_SL30_TP50,0.1,-1.2922044211737782,-1.1100555448442715,-0.9946946499980748,-4.62685300000268,4.651531000002499,0.6553262928699813,371093,0.7753290220903183,0.6565751047547747,-1.6100813097118196,-0.1246817644094624,-42557.60000000062,-46268.53000000062,3710.9300000000017,MeanReverter,"{'L': 50, 'T': 0.8, 'SL': 30, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.0_SL10_TP20,MeanReverter_L50_T1.0_SL10_TP20,0.1,-1.238689049731685,-1.1223451098255797,-0.9942121081924524,-4.017118000000582,4.040504000000548,0.6374439996486252,318748,0.7918174697584446,0.7519792897078458,-1.6697357308504377,-0.1260280221366128,-36983.70000000103,-40171.18000000103,3187.4800000000014,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 10, 'TP': 20}",HIGH (>50k)
MeanReverter_T1.0_SL10_TP30,MeanReverter_L50_T1.0_SL10_TP30,0.1,-1.2361328424773792,-1.121291807168291,-0.9939604738697588,-4.013348000000584,4.03773400000055,0.6374439996486252,318748,0.7920128456819328,0.7521648358138384,-1.6697357308504377,-0.1259097468846896,-36946.00000000103,-40133.48000000104,3187.4800000000014,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 10, 'TP': 30}",HIGH (>50k)
MeanReverter_T1.0_SL10_TP40,MeanReverter_L50_T1.0_SL10_TP40,0.1,-1.2336503242477728,-1.1204536352924643,-0.9937096944446876,-4.01034800000058,4.035734000000546,0.6374439996486252,318748,0.7921683172390851,0.7523124852350527,-1.6697357308504377,-0.125815628647085,-36916.00000000103,-40103.48000000104,3187.4800000000014,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 10, 'TP': 40}",HIGH (>50k)
MeanReverter_T1.0_SL10_TP50,MeanReverter_L50_T1.0_SL10_TP50,0.1,-1.2313157746229566,-1.1197775099792973,-0.993602453706674,-4.007928000000585,4.033734000000552,0.6374439996486252,318748,0.7922937309618547,0.7524315891014989,-1.6697357308504377,-0.1257397066020839,-36891.80000000104,-40079.28000000104,3187.4800000000014,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 10, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.0_SL15_TP30,MeanReverter_L50_T1.0_SL15_TP30,0.1,-1.202488824404492,-1.079410972562768,-0.9937823680952408,-3.8976860000006366,3.922072000000603,0.6380374473337825,317566,0.7959076341144823,0.7501750082667413,-1.6614315293135102,-0.1227362501023447,-35801.200000001205,-38976.86000000121,3175.660000000001,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 15, 'TP': 30}",HIGH (>50k)
MeanReverter_T1.0_SL15_TP40,MeanReverter_L50_T1.0_SL15_TP40,0.1,-1.200048003164511,-1.078580163483307,-0.9935240985369752,-3.894686000000637,3.9200720000006033,0.6380374473337825,317566,0.7960647214472373,0.7503230694061211,-1.6614315293135102,-0.1226417815509255,-35771.200000001205,-38946.86000000121,3175.660000000001,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 15, 'TP': 40}",HIGH (>50k)
MeanReverter_T1.0_SL15_TP50,MeanReverter_L50_T1.0_SL15_TP50,0.1,-1.1977563181217028,-1.0779099774925418,-0.9934135972999062,-3.892266000000638,3.918072000000604,0.6380374473337825,317566,0.7961914385623263,0.7504425053918876,-1.6614315293135102,-0.1225655769194473,-35747.00000000121,-38922.66000000121,3175.660000000001,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 15, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.0_SL20_TP30,MeanReverter_L50_T1.0_SL20_TP30,0.1,-1.1977441811122418,-1.0687295231890157,-0.993782434676819,-3.897728000000639,3.922114000000605,0.6381207114908417,317418,0.7957689789994612,0.7497948171077844,-1.6614777960597915,-0.1227948005469168,-35803.10000000123,-38977.28000000123,3174.180000000001,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 20, 'TP': 30}",HIGH (>50k)
MeanReverter_T1.0_SL20_TP40,MeanReverter_L50_T1.0_SL20_TP40,0.1,-1.1953255914405807,-1.0679069443508908,-0.993524167919616,-3.894728000000639,3.920114000000605,0.6381207114908417,317418,0.7959261713594723,0.7499429279539417,-1.6614777960597915,-0.1227002879483875,-35773.10000000123,-38947.28000000123,3174.180000000001,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 20, 'TP': 40}",HIGH (>50k)
MeanReverter_T1.0_SL20_TP50,MeanReverter_L50_T1.0_SL20_TP50,0.1,-1.1930557470221832,-1.0672433974214703,-0.9934136679024748,-3.89230800000064,3.918114000000607,0.6381207114908417,317418,0.7960529731965479,0.7500624040365085,-1.6614777960597915,-0.1226240477855738,-35748.90000000123,-38923.08000000123,3174.180000000001,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 20, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.0_SL30_TP50,MeanReverter_L50_T1.0_SL30_TP50,0.1,-1.188256636249097,-1.0559239074101443,-0.9934217636994428,-3.8971300000006392,3.922936000000605,0.6381818181818182,317350,0.7957989859245316,0.7499070741185068,-1.6621036726091465,-0.1228022687884077,-35797.800000001225,-38971.300000001225,3173.500000000001,MeanReverter,"{'L': 50, 'T': 1.0, 'SL': 30, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.2_SL10_TP20,MeanReverter_L50_T1.2_SL10_TP20,0.1,-1.188595130968383,-1.1058044346227522,-0.9944603755544452,-3.5695289999997675,3.589412999999759,0.6244207241442536,278149,0.8022198843781027,0.8336176460427593,-1.727623747212043,-0.1283315417276421,-32913.80000000201,-35695.29000000201,2781.4900000000007,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 20}",HIGH (>50k)
MeanReverter_T1.2_SL10_TP30,MeanReverter_L50_T1.2_SL10_TP30,0.1,-1.185978954189005,-1.1046365262744722,-0.9941772849988156,-3.565758999999769,3.5866429999997607,0.6244207241442536,278149,0.8024287721713924,0.8338347094114444,-1.727623747212043,-0.1281960028617826,-32876.100000002014,-35657.59000000201,2781.4900000000007,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 30}",HIGH (>50k)
MeanReverter_T1.2_SL10_TP40,MeanReverter_L50_T1.2_SL10_TP40,0.1,-1.1834597048111608,-1.103707156236053,-0.9938950684907834,-3.562758999999772,3.5846429999997635,0.6244207241442536,278149,0.8025949958795807,0.8340074388825468,-1.727623747212043,-0.1280881470003558,-32846.100000002014,-35627.59000000201,2781.4900000000007,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 40}",HIGH (>50k)
MeanReverter_T1.2_SL10_TP50,MeanReverter_L50_T1.2_SL10_TP50,0.1,-1.1811037790009995,-1.102957464405062,-0.9937744285433986,-3.560338999999772,3.582642999999763,0.6244207241442536,278149,0.8027290830041861,0.8341467739892362,-1.727623747212043,-0.1280011432721381,-32821.90000000202,-35603.390000002015,2781.4900000000007,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 10, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.2_SL15_TP30,MeanReverter_L50_T1.2_SL15_TP30,0.1,-1.1518295511373169,-1.0601200358371463,-0.9939964077337236,-3.457699999999857,3.478583999999849,0.6250162513542795,276900,0.8062715963860179,0.8314978014294948,-1.7189316498608405,-0.1248717948718031,-31808.00000000225,-34577.00000000225,2769.000000000001,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 15, 'TP': 30}",HIGH (>50k)
MeanReverter_T1.2_SL15_TP40,MeanReverter_L50_T1.2_SL15_TP40,0.1,-1.1493547800255313,-1.0592002451937963,-0.993705315332524,-3.4546999999998627,3.4765839999998542,0.6250162513542795,276900,0.8064396807226699,0.8316711447011758,-1.7189316498608405,-0.1247634525099395,-31778.00000000225,-34547.00000000225,2769.000000000001,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 15, 'TP': 40}",HIGH (>50k)
MeanReverter_T1.2_SL15_TP50,MeanReverter_L50_T1.2_SL15_TP50,0.1,-1.147044552508233,-1.0584582807414942,-0.9935808142787764,-3.452279999999857,3.474583999999848,0.6250162513542795,276900,0.806575268754236,0.8318109749403317,-1.7189316498608405,-0.1246760563380363,-31753.800000002248,-34522.80000000225,2769.000000000001,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 15, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.2_SL20_TP30,MeanReverter_L50_T1.2_SL20_TP30,0.1,-1.1464360931348725,-1.0482975655234978,-0.9939938212629792,-3.4562019999998745,3.4770859999998662,0.6250984671643625,276742,0.8062103377490117,0.8311767086148898,-1.7190013590230515,-0.1248889579463985,-31794.60000000225,-34562.02000000225,2767.4200000000005,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 20, 'TP': 30}",HIGH (>50k)
MeanReverter_T1.2_SL20_TP40,MeanReverter_L50_T1.2_SL20_TP40,0.1,-1.143985743415527,-1.0473876381822804,-0.9937026018924444,-3.4532019999998687,3.47508599999986,0.6250984671643625,276742,0.806378548110198,0.8313501280413339,-1.7190013590230515,-0.1247805537287517,-31764.60000000225,-34532.02000000225,2767.4200000000005,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 20, 'TP': 40}",HIGH (>50k)
MeanReverter_T1.2_SL20_TP50,MeanReverter_L50_T1.2_SL20_TP50,0.1,-1.1416994567854966,-1.0466536301270315,-0.9935780455767602,-3.4507819999998683,3.47308599999986,0.6250984671643625,276742,0.8065142378015551,0.831490019711999,-1.7190013590230515,-0.1246931076598499,-31740.40000000225,-34507.82000000225,2767.4200000000005,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 20, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.2_SL30_TP50,MeanReverter_L50_T1.2_SL30_TP50,0.1,-1.1372893056803055,-1.0351122293185722,-0.993588752261502,-3.456581999999876,3.478885999999868,0.6251698762433495,276672,0.8061878791939531,0.831263940520437,-1.719753628079655,-0.1249342904233251,-31799.100000002247,-34565.82000000225,2766.7200000000007,MeanReverter,"{'L': 50, 'T': 1.2, 'SL': 30, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.5_SL10_TP20,MeanReverter_L50_T1.5_SL10_TP20,0.1,-1.158549944443948,-1.1122142175447414,-0.994224053013337,-3.1309049999994185,3.1490939999994336,0.6111543732190634,229865,0.809337763862983,0.946043791775517,-1.837194513436712,-0.1362062514954438,-29010.40000000021,-31309.05000000021,2298.650000000001,MeanReverter,"{'L': 50, 'T': 1.5, 'SL': 10, 'TP': 20}",HIGH (>50k)
MeanReverter_T1.5_SL10_TP30,MeanReverter_L50_T1.5_SL10_TP30,0.1,-1.155613049919216,-1.11077550650718,-0.9939005938887002,-3.126854999999421,3.1460439999994354,0.6111543732190634,229865,0.8095843960847702,0.9463320828854732,-1.837194513436712,-0.1360300611228339,-28969.90000000021,-31268.55000000021,2298.650000000001,MeanReverter,"{'L': 50, 'T': 1.5, 'SL': 10, 'TP': 30}",HIGH (>50k)
MeanReverter_T1.5_SL10_TP40,MeanReverter_L50_T1.5_SL10_TP40,0.1,-1.1529915442728482,-1.109709794627505,-0.9935786522071516,-3.123854999999422,3.1440439999994365,0.6111543732190634,229865,0.8097670866194274,0.9465456318558114,-1.837194513436712,-0.1358995497357152,-28939.90000000021,-31238.55000000021,2298.650000000001,MeanReverter,"{'L': 50, 'T': 1.5, 'SL': 10, 'TP': 40}",HIGH (>50k)
MeanReverter_T1.5_SL10_TP50,MeanReverter_L50_T1.5_SL10_TP50,0.1,-1.1505354240061891,-1.108843015632036,-0.9934345286062136,-3.1214149999994243,3.142043999999439,0.6111543732190634,229865,0.8099156749209486,0.9467193183516864,-1.837194513436712,-0.1357934004741923,-28915.50000000021,-31214.15000000021,2298.650000000001,MeanReverter,"{'L': 50, 'T': 1.5, 'SL': 10, 'TP': 50}",HIGH (>50k)
MeanReverter_T1.5_SL15_TP30,MeanReverter_L50_T1.5_SL15_TP30,0.1,-1.1225191762609463,-1.0620067739168702,-0.9937185872075036,-3.0356969999995687,3.054885999999584,0.611861536643957,228537,0.8129122996186852,0.9432942867563436,-1.829237012987016,-0.1328317515325764,-28071.60000000048,-30356.970000000485,2285.3700000000017,MeanReverter,"{'L': 50, 'T': 1.5, 'SL': 15, 'TP': 30}",HIGH (>50k)
MeanReverter_T1.5_SL15_TP40,MeanReverter_L50_T1.5_SL15_TP40,0.1,-1.119947502045052,-1.0609572553642117,-0.993386913235536,-3.032696999999568,3.052885999999583,0.611861536643957,228537,0.8130971873400697,0.9435088283881472,-1.829237012987016,-0.132700481760067,-28041.60000000048,-30326.970000000485,2285.3700000000017,MeanReverter,"{'L': 50, 'T': 1.5, 'SL': 15, 'TP': 40}",HIGH (>50k)
MeanReverter_T1.5_SL15_TP50,MeanReverter_L50_T1.5_SL15_TP50,0.01,-1.1175427207194704,-1.0601036469413827,-0.993238357644329,-0.3030257000000092,0.3050886000000016,0.611861536643957,228537,0.8132475626867958,0.094368332224868,-0.1829237012987015,-0.0132593715678425,-2801.7200000000485,-3030.2570000000487,228.5370000000001,MeanReverter,"{'L': 50, 'T': 1.5, 'SL': 15, 'TP': 50}",HIGH (>50k)
